project_id,project_type,state,project_size_sqft,project_duration_months,month_of_construction,contractor_experience_yrs,num_workers,workforce_skill_level,supervision_quality,material_type,blueprint_quantity,actual_quantity_used,wastage_pct,wastage_category,cost_overrun_inr,logistics_score,monsoon_intensity,monsoon_sensitivity
PRJ-0166,Industrial Warehouse,Madhya Pradesh,8580,21,3,22,125,Unskilled,Poor,OPC Cement,148.8,174.81,17.48,High,9884.0,0.55,0.0,0.7
PRJ-0167,Metro Rail,Telangana,39374,57,5,28,306,Skilled,Good,Vitrified Tiles,1537.0,1660.38,8.03,Medium,80197.0,0.7,0.15,0.2
PRJ-0168,Data Center,Uttar Pradesh,7782,21,5,8,172,Expert,Good,Fly Ash Bricks,802.0,858.26,7.02,Medium,450.0,0.58,0.15,0.6
PRJ-0169,Road & Highway,Rajasthan,21868,22,12,26,479,Unskilled,Poor,Vitrified Tiles,520.0,578.54,11.26,Medium,38051.0,0.65,0.0,0.2
PRJ-0170,Road & Highway,Odisha,20889,34,10,9,316,Semi-skilled,Poor,Fly Ash Bricks,791.0,909.63,15.0,Medium,949.0,0.5,0.2,0.6
PRJ-0171,Data Center,Rajasthan,9615,13,1,5,134,Unskilled,Average,Structural Steel,37.8,40.51,7.17,Medium,203250.0,0.65,0.0,0.2
PRJ-0172,Industrial Warehouse,Telangana,8815,14,12,19,362,Skilled,Average,HDPE Pipes,4874.0,5116.58,4.98,Low,109161.0,0.7,0.0,0.1
PRJ-0173,Bridge Construction,Tamil Nadu,15334,24,4,1,477,Skilled,Average,TMT Steel,173.5,181.92,4.86,Low,522040.0,0.75,0.05,0.3
PRJ-0174,Industrial Warehouse,Tamil Nadu,13479,9,8,16,187,Unskilled,Good,AAC Blocks,2111.0,2355.79,11.6,Medium,13463.0,0.75,0.85,0.2
PRJ-0175,Road & Highway,Rajasthan,32053,41,11,11,261,Skilled,Poor,River Sand,38.4,44.0,14.58,Medium,10080.0,0.65,0.05,0.9
PRJ-0176,Residential Apartment,Gujarat,3406,21,1,9,310,Unskilled,Average,OPC Cement,69.2,78.72,13.76,Medium,3618.0,0.82,0.0,0.7
PRJ-0177,Industrial Warehouse,Punjab,4660,9,10,27,34,Unskilled,Good,AAC Blocks,702.0,767.08,9.27,Medium,3579.0,0.74,0.2,0.2
PRJ-0178,Commercial Complex,Karnataka,8685,35,2,28,256,Unskilled,Average,AAC Blocks,1510.0,1651.44,9.37,Medium,7779.0,0.72,0.0,0.2
PRJ-0179,School/College,Punjab,7416,14,10,11,318,Unskilled,Good,Electrical Cable,1102.0,1180.6,7.13,Medium,172920.0,0.74,0.2,0.1
PRJ-0180,Residential Apartment,Madhya Pradesh,4584,30,7,20,131,Expert,Average,AAC Blocks,299.0,310.44,3.83,Low,629.0,0.55,0.9,0.2
PRJ-0181,School/College,Rajasthan,5249,18,4,13,218,Unskilled,Poor,HDPE Pipes,181.0,196.67,8.66,Medium,7051.0,0.65,0.05,0.1
PRJ-0182,School/College,Uttar Pradesh,4353,17,1,29,113,Unskilled,Average,Plywood,634.0,832.65,31.33,High,18872.0,0.58,0.0,0.8
PRJ-0183,Industrial Warehouse,Maharashtra,4193,17,4,15,169,Unskilled,Average,Plywood,1267.0,1612.27,27.25,High,32801.0,0.78,0.05,0.8
PRJ-0184,Commercial Complex,Maharashtra,9601,33,5,15,385,Semi-skilled,Average,Paint,2016.0,2160.28,7.16,Medium,40398.0,0.78,0.15,0.1
PRJ-0185,Data Center,Odisha,14618,8,9,2,302,Skilled,Excellent,Plywood,3627.0,4192.07,15.58,High,53682.0,0.5,0.6,0.8
PRJ-0186,Metro Rail,Punjab,14231,54,12,28,163,Unskilled,Average,TMT Steel,17.4,18.24,4.84,Low,52080.0,0.74,0.0,0.3
PRJ-0187,Industrial Warehouse,Haryana,2469,23,11,15,475,Unskilled,Average,Coarse Aggregate,111.9,124.39,11.16,Medium,14988.0,0.71,0.05,0.5
PRJ-0188,Residential Apartment,Rajasthan,12437,13,4,5,136,Semi-skilled,Good,AAC Blocks,1386.0,1539.28,11.06,Medium,8430.0,0.65,0.05,0.2
PRJ-0189,Residential Apartment,Karnataka,20320,31,3,9,236,Unskilled,Poor,AAC Blocks,187.0,210.4,12.51,Medium,1287.0,0.72,0.0,0.2
PRJ-0190,Industrial Warehouse,Gujarat,3186,24,4,5,339,Skilled,Poor,TMT Steel,35.2,37.99,7.93,Medium,172980.0,0.82,0.05,0.3
PRJ-0191,Industrial Warehouse,Uttar Pradesh,10398,11,7,7,124,Skilled,Poor,Coarse Aggregate,36.9,41.71,13.04,Medium,5772.0,0.58,0.9,0.5
PRJ-0192,Road & Highway,Rajasthan,35700,46,7,3,395,Semi-skilled,Good,Structural Steel,30.6,31.76,3.79,Low,87000.0,0.65,0.9,0.2
PRJ-0193,Hospital,Uttar Pradesh,8168,21,1,5,417,Semi-skilled,Average,AAC Blocks,1745.0,1958.84,12.25,Medium,11761.0,0.58,0.0,0.2
PRJ-0194,Road & Highway,Haryana,8713,29,12,9,348,Unskilled,Poor,River Sand,61.6,79.97,29.82,High,33066.0,0.71,0.0,0.9
PRJ-0195,Road & Highway,Punjab,41446,34,10,27,269,Unskilled,Poor,Fly Ash Bricks,1287.0,1568.88,21.9,High,2255.0,0.74,0.2,0.6
PRJ-0196,Industrial Warehouse,Maharashtra,9850,17,3,15,54,Expert,Good,Paint,1223.0,1290.52,5.52,Medium,18906.0,0.78,0.0,0.1
PRJ-0197,Residential Apartment,Tamil Nadu,7342,17,8,22,428,Unskilled,Poor,AAC Blocks,1803.0,2004.04,11.15,Medium,11057.0,0.75,0.85,0.2
PRJ-0198,Residential Apartment,West Bengal,15552,20,12,22,472,Semi-skilled,Good,OPC Cement,31.1,34.49,10.91,Medium,1288.0,0.62,0.0,0.7
PRJ-0199,Hospital,Kerala,12321,23,11,11,442,Unskilled,Poor,Vitrified Tiles,782.0,897.32,14.75,Medium,74958.0,0.68,0.05,0.2
PRJ-0200,Industrial Warehouse,Haryana,1819,20,5,12,347,Semi-skilled,Average,Electrical Cable,514.0,551.19,7.23,Medium,81818.0,0.71,0.15,0.1
PRJ-0201,Industrial Warehouse,Odisha,8686,12,11,11,278,Skilled,Poor,River Sand,10.1,12.53,24.03,High,4374.0,0.5,0.05,0.9
PRJ-0202,Metro Rail,Telangana,43334,39,1,13,221,Skilled,Average,Fly Ash Bricks,3033.0,3614.97,19.19,High,4656.0,0.7,0.0,0.6
PRJ-0203,School/College,Punjab,3415,15,12,16,147,Semi-skilled,Average,OPC Cement,149.9,169.89,13.33,Medium,7596.0,0.74,0.0,0.7
PRJ-0204,Industrial Warehouse,Tamil Nadu,2385,10,3,2,81,Semi-skilled,Excellent,TMT Steel,16.4,17.16,4.64,Low,47120.0,0.75,0.0,0.3
PRJ-0205,Road & Highway,Punjab,41228,44,6,26,490,Semi-skilled,Poor,OPC Cement,47.3,54.85,15.95,High,2869.0,0.74,0.7,0.7
PRJ-0206,Hospital,Jharkhand,14506,23,1,10,375,Unskilled,Average,Coarse Aggregate,60.7,65.61,8.1,Medium,5892.0,0.42,0.0,0.5
PRJ-0207,Industrial Warehouse,Uttar Pradesh,10629,16,2,23,201,Unskilled,Average,OPC Cement,101.8,109.99,8.04,Medium,3112.0,0.58,0.0,0.7
PRJ-0208,Hospital,Tamil Nadu,3875,12,3,29,272,Expert,Good,Coarse Aggregate,57.1,60.63,6.18,Medium,4236.0,0.75,0.0,0.5
PRJ-0209,Road & Highway,Madhya Pradesh,16913,28,8,1,204,Skilled,Poor,OPC Cement,31.1,36.21,16.44,High,1942.0,0.55,0.85,0.7
PRJ-0210,Data Center,Karnataka,12126,18,7,22,435,Unskilled,Good,Structural Steel,82.7,87.24,5.48,Medium,340500.0,0.72,0.9,0.2
PRJ-0211,Road & Highway,Haryana,5098,52,4,27,120,Unskilled,Average,Fly Ash Bricks,1050.0,1202.79,14.55,Medium,1222.0,0.71,0.05,0.6
PRJ-0212,Hospital,Haryana,5992,24,1,27,285,Semi-skilled,Average,AAC Blocks,1091.0,1151.85,5.58,Medium,3347.0,0.71,0.0,0.2
PRJ-0213,Residential Apartment,Rajasthan,2681,17,8,1,460,Unskilled,Good,HDPE Pipes,231.0,248.81,7.71,Medium,8015.0,0.65,0.85,0.1
PRJ-0214,Metro Rail,Tamil Nadu,25527,30,10,26,369,Unskilled,Average,Paint,539.0,585.94,8.71,Medium,13143.0,0.75,0.2,0.1
PRJ-0215,Industrial Warehouse,Bihar,11398,14,7,6,469,Semi-skilled,Average,Coarse Aggregate,46.4,53.84,16.03,High,8928.0,0.45,0.9,0.5
PRJ-0216,Bridge Construction,Karnataka,37637,48,8,11,426,Unskilled,Excellent,Vitrified Tiles,1866.0,2078.08,11.37,Medium,137852.0,0.72,0.85,0.2
PRJ-0217,Industrial Warehouse,Maharashtra,2319,20,7,12,297,Unskilled,Good,River Sand,104.8,127.68,21.83,High,41184.0,0.78,0.9,0.9
PRJ-0218,Residential Apartment,Kerala,20766,35,6,30,100,Unskilled,Average,OPC Cement,164.3,189.68,15.45,High,9644.0,0.68,0.7,0.7
PRJ-0219,Metro Rail,Haryana,19310,20,7,5,322,Unskilled,Good,Paint,276.0,298.05,7.99,Medium,6174.0,0.71,0.9,0.1
PRJ-0220,Data Center,Gujarat,5003,22,7,22,388,Skilled,Average,River Sand,113.1,132.83,17.44,High,35514.0,0.82,0.9,0.9
PRJ-0221,Bridge Construction,Kerala,7801,45,3,13,58,Unskilled,Average,HDPE Pipes,774.0,818.13,5.7,Medium,19858.0,0.68,0.0,0.1
PRJ-0222,Residential Apartment,Kerala,20062,22,11,4,119,Unskilled,Poor,Plywood,1429.0,2000.12,39.97,High,54256.0,0.68,0.05,0.8
PRJ-0223,School/College,Odisha,1714,16,1,19,293,Skilled,Poor,River Sand,53.5,63.9,19.45,High,18720.0,0.5,0.0,0.9
PRJ-0224,Commercial Complex,Jharkhand,4742,17,11,28,97,Unskilled,Good,OPC Cement,67.5,74.78,10.79,Medium,2766.0,0.42,0.05,0.7
PRJ-0225,Metro Rail,Punjab,38512,60,5,30,472,Unskilled,Average,River Sand,23.8,28.22,18.58,High,7956.0,0.74,0.15,0.9
PRJ-0226,Data Center,Madhya Pradesh,9778,23,7,13,172,Skilled,Poor,Vitrified Tiles,1036.0,1128.33,8.91,Medium,60014.0,0.55,0.9,0.2
PRJ-0227,Commercial Complex,Madhya Pradesh,10589,29,6,18,49,Unskilled,Excellent,River Sand,56.2,64.37,14.54,Medium,14706.0,0.55,0.7,0.9
PRJ-0228,Residential Apartment,Maharashtra,7821,30,7,30,277,Skilled,Average,Plywood,506.0,592.34,17.06,High,8202.0,0.78,0.9,0.8
PRJ-0229,School/College,West Bengal,14629,18,4,17,187,Skilled,Excellent,Plywood,778.0,880.62,13.19,Medium,9749.0,0.62,0.05,0.8
PRJ-0230,Data Center,Rajasthan,13270,17,7,25,401,Unskilled,Average,River Sand,13.1,16.09,22.82,High,5382.0,0.65,0.9,0.9
PRJ-0231,Road & Highway,Rajasthan,16815,25,11,20,92,Semi-skilled,Average,River Sand,48.6,59.12,21.65,High,18936.0,0.65,0.05,0.9
PRJ-0232,Industrial Warehouse,Tamil Nadu,3998,8,4,10,373,Unskilled,Average,Vitrified Tiles,185.0,205.17,10.9,Medium,13110.0,0.75,0.05,0.2
PRJ-0233,Bridge Construction,Madhya Pradesh,12390,36,4,24,268,Expert,Excellent,Vitrified Tiles,1473.0,1556.94,5.7,Medium,54561.0,0.55,0.05,0.2
PRJ-0234,Commercial Complex,Tamil Nadu,22152,26,8,5,442,Skilled,Average,Vitrified Tiles,961.0,1040.73,8.3,Medium,51825.0,0.75,0.85,0.2
PRJ-0235,Bridge Construction,Telangana,39527,24,12,21,102,Semi-skilled,Poor,Paint,1028.0,1096.73,6.69,Medium,19244.0,0.7,0.0,0.1
PRJ-0236,School/College,Maharashtra,4593,21,1,14,229,Unskilled,Good,River Sand,297.3,358.34,20.53,High,109872.0,0.78,0.0,0.9
PRJ-0237,Residential Apartment,Maharashtra,13397,18,1,24,102,Semi-skilled,Poor,Structural Steel,105.3,108.65,3.18,Low,251250.0,0.78,0.0,0.2
PRJ-0238,Road & Highway,Jharkhand,5252,38,2,21,43,Unskilled,Poor,Coarse Aggregate,14.6,16.2,10.94,Medium,1920.0,0.42,0.0,0.5
PRJ-0239,School/College,Haryana,10008,8,4,30,201,Semi-skilled,Poor,Structural Steel,39.6,41.47,4.71,Low,140250.0,0.71,0.05,0.2
PRJ-0240,Industrial Warehouse,Kerala,13571,9,10,2,250,Unskilled,Good,River Sand,156.4,186.05,18.96,High,53370.0,0.68,0.2,0.9
PRJ-0241,Hospital,Odisha,4998,15,7,6,452,Semi-skilled,Good,HDPE Pipes,371.0,394.74,6.4,Medium,10683.0,0.5,0.9,0.1
PRJ-0242,Data Center,Kerala,4514,23,4,14,480,Semi-skilled,Average,Plywood,1139.0,1442.25,26.62,High,28809.0,0.68,0.05,0.8
PRJ-0243,Commercial Complex,Haryana,19771,36,11,27,413,Unskilled,Average,OPC Cement,15.8,17.22,9.0,Medium,540.0,0.71,0.05,0.7
PRJ-0244,Road & Highway,Bihar,24969,24,9,1,58,Unskilled,Good,River Sand,116.8,152.28,30.38,High,63864.0,0.45,0.6,0.9
PRJ-0245,Road & Highway,Haryana,44896,27,4,4,364,Semi-skilled,Average,Coarse Aggregate,92.7,99.64,7.48,Medium,8328.0,0.71,0.05,0.5
PRJ-0246,Metro Rail,Haryana,35217,56,3,24,458,Unskilled,Average,Paint,101.0,108.28,7.21,Medium,2038.0,0.71,0.0,0.1
PRJ-0247,Residential Apartment,Bihar,18154,24,8,4,353,Unskilled,Good,Paint,1679.0,1823.2,8.59,Medium,40376.0,0.45,0.85,0.1
PRJ-0248,Metro Rail,Jharkhand,15947,18,10,21,480,Expert,Average,Plywood,2172.0,2742.59,26.27,High,54206.0,0.42,0.2,0.8
PRJ-0249,Bridge Construction,Gujarat,45708,26,2,15,330,Unskilled,Average,Electrical Cable,169.0,186.52,10.36,Medium,38544.0,0.82,0.0,0.1
PRJ-0250,School/College,Punjab,6772,21,2,19,456,Semi-skilled,Poor,Paint,289.0,312.53,8.14,Medium,6588.0,0.74,0.0,0.1
PRJ-0251,Bridge Construction,Uttar Pradesh,37602,29,11,24,365,Unskilled,Good,Paint,2786.0,2972.21,6.68,Medium,52139.0,0.58,0.05,0.1
PRJ-0252,Industrial Warehouse,Punjab,7174,19,7,23,440,Unskilled,Average,River Sand,63.4,80.31,26.67,High,30438.0,0.74,0.9,0.9
PRJ-0253,Metro Rail,Telangana,14067,38,2,15,124,Unskilled,Average,Vitrified Tiles,127.0,137.54,8.3,Medium,6851.0,0.7,0.0,0.2
PRJ-0254,Industrial Warehouse,Uttar Pradesh,4662,16,6,22,242,Semi-skilled,Poor,Electrical Cable,4915.0,5242.75,6.67,Medium,721050.0,0.58,0.7,0.1
PRJ-0255,Bridge Construction,Haryana,42967,56,3,1,247,Unskilled,Average,Vitrified Tiles,448.0,532.7,18.91,High,55055.0,0.71,0.0,0.2
PRJ-0256,Data Center,Bihar,5989,10,10,25,244,Semi-skilled,Average,TMT Steel,92.2,96.33,4.48,Low,256060.0,0.45,0.2,0.3
PRJ-0257,School/College,Maharashtra,13809,22,9,10,371,Semi-skilled,Average,AAC Blocks,253.0,272.78,7.82,Medium,1088.0,0.78,0.6,0.2
PRJ-0258,Bridge Construction,Bihar,9932,50,5,7,430,Semi-skilled,Average,Fly Ash Bricks,2000.0,2286.75,14.34,Medium,2294.0,0.45,0.15,0.6
PRJ-0259,Commercial Complex,Bihar,9947,21,8,27,254,Semi-skilled,Average,Coarse Aggregate,78.2,86.22,10.26,Medium,9624.0,0.45,0.85,0.5
PRJ-0260,Data Center,Punjab,9788,11,10,13,169,Skilled,Average,Fly Ash Bricks,703.0,794.01,12.95,Medium,728.0,0.74,0.2,0.6
PRJ-0261,Bridge Construction,Uttar Pradesh,44644,28,1,22,347,Semi-skilled,Average,TMT Steel,69.6,71.77,3.12,Low,134540.0,0.58,0.0,0.3
PRJ-0262,Metro Rail,Karnataka,7057,28,2,13,91,Expert,Poor,Structural Steel,141.3,145.04,2.65,Low,280500.0,0.72,0.0,0.2
PRJ-0263,Bridge Construction,Madhya Pradesh,9011,19,10,27,298,Unskilled,Average,Fly Ash Bricks,190.0,225.34,18.6,High,283.0,0.55,0.2,0.6
PRJ-0264,Metro Rail,Madhya Pradesh,19512,18,2,18,469,Semi-skilled,Average,Plywood,83.0,100.21,20.74,High,1635.0,0.55,0.0,0.8
PRJ-0265,Residential Apartment,Uttar Pradesh,11998,33,8,27,296,Semi-skilled,Average,Paint,619.0,651.62,5.27,Medium,9134.0,0.58,0.85,0.1
PRJ-0266,Hospital,Rajasthan,2736,19,12,14,463,Unskilled,Poor,Electrical Cable,1134.0,1248.45,10.09,Medium,251790.0,0.65,0.0,0.1
PRJ-0267,Metro Rail,Haryana,8096,18,1,7,43,Semi-skilled,Good,Plywood,272.0,343.49,26.28,High,6792.0,0.71,0.0,0.8
PRJ-0268,Data Center,Tamil Nadu,13755,19,10,21,124,Unskilled,Excellent,AAC Blocks,515.0,551.89,7.16,Medium,2029.0,0.75,0.2,0.2
PRJ-0269,Data Center,Rajasthan,10141,16,2,25,309,Unskilled,Average,HDPE Pipes,814.0,862.63,5.97,Medium,21883.0,0.65,0.0,0.1
PRJ-0270,Bridge Construction,Bihar,42321,21,8,17,409,Semi-skilled,Good,TMT Steel,212.0,227.1,7.12,Medium,936200.0,0.45,0.85,0.3
PRJ-0271,Commercial Complex,Madhya Pradesh,7308,25,8,29,349,Skilled,Poor,Plywood,287.0,365.23,27.26,High,7432.0,0.55,0.85,0.8
PRJ-0272,Road & Highway,Bihar,13052,21,6,8,158,Skilled,Average,Fly Ash Bricks,1618.0,1807.3,11.7,Medium,1514.0,0.45,0.7,0.6
PRJ-0273,Industrial Warehouse,Telangana,1708,20,10,16,160,Semi-skilled,Excellent,HDPE Pipes,2857.0,2979.43,4.29,Low,55093.0,0.7,0.2,0.1
PRJ-0274,Data Center,Jharkhand,3700,17,6,2,213,Unskilled,Good,OPC Cement,30.3,34.67,14.41,Medium,1661.0,0.42,0.7,0.7
PRJ-0275,Metro Rail,Haryana,45060,56,6,14,466,Semi-skilled,Average,Structural Steel,226.7,235.25,3.77,Low,641250.0,0.71,0.7,0.2
PRJ-0276,Industrial Warehouse,Karnataka,3046,8,3,11,140,Unskilled,Average,Plywood,784.0,999.84,27.53,High,20505.0,0.72,0.0,0.8
PRJ-0277,Bridge Construction,West Bengal,21948,49,1,10,265,Skilled,Average,Fly Ash Bricks,178.0,199.15,11.88,Medium,169.0,0.62,0.0,0.6
PRJ-0278,Metro Rail,Uttar Pradesh,19603,56,10,14,187,Unskilled,Good,Coarse Aggregate,119.7,130.37,8.92,Medium,12804.0,0.58,0.2,0.5
PRJ-0279,School/College,Gujarat,1100,23,6,27,61,Expert,Average,Paint,264.0,273.82,3.72,Low,2750.0,0.82,0.7,0.1
PRJ-0280,Metro Rail,Gujarat,15893,56,2,2,21,Semi-skilled,Average,Plywood,1205.0,1526.79,26.7,High,30570.0,0.82,0.0,0.8
PRJ-0281,Industrial Warehouse,Tamil Nadu,12749,23,2,8,492,Skilled,Poor,Electrical Cable,807.0,881.69,9.25,Medium,164318.0,0.75,0.0,0.1
PRJ-0282,Hospital,Karnataka,13655,16,7,18,348,Semi-skilled,Poor,AAC Blocks,2376.0,2546.9,7.19,Medium,9400.0,0.72,0.9,0.2
PRJ-0283,School/College,Uttar Pradesh,12060,18,12,18,186,Unskilled,Average,Fly Ash Bricks,563.0,640.66,13.79,Medium,621.0,0.58,0.0,0.6
PRJ-0284,Industrial Warehouse,Kerala,3292,18,6,4,227,Unskilled,Average,Electrical Cable,474.0,506.75,6.91,Medium,72050.0,0.68,0.7,0.1
PRJ-0285,Metro Rail,Telangana,34401,22,2,2,192,Skilled,Average,Plywood,180.0,221.56,23.09,High,3948.0,0.7,0.0,0.8
PRJ-0286,Residential Apartment,Uttar Pradesh,21637,14,5,9,249,Semi-skilled,Average,Coarse Aggregate,113.5,123.61,8.9,Medium,12132.0,0.58,0.15,0.5
PRJ-0287,Metro Rail,Kerala,28371,27,4,10,244,Skilled,Good,Paint,936.0,998.82,6.71,Medium,17590.0,0.68,0.05,0.1
PRJ-0288,Bridge Construction,Tamil Nadu,12804,40,8,19,173,Semi-skilled,Excellent,Electrical Cable,308.0,322.55,4.72,Low,32010.0,0.75,0.85,0.1
PRJ-0289,Road & Highway,Rajasthan,44520,31,5,2,190,Unskilled,Average,TMT Steel,35.5,39.17,10.34,Medium,227540.0,0.65,0.15,0.3
PRJ-0290,Road & Highway,Gujarat,39724,31,2,14,62,Skilled,Poor,Coarse Aggregate,12.6,13.77,9.28,Medium,1404.0,0.82,0.0,0.5
PRJ-0291,Road & Highway,Jharkhand,39155,56,11,6,238,Expert,Average,HDPE Pipes,2004.0,2036.32,1.61,Low,14544.0,0.42,0.05,0.1
PRJ-0292,School/College,Haryana,14305,10,3,12,426,Unskilled,Average,Coarse Aggregate,253.0,289.63,14.48,Medium,43956.0,0.71,0.0,0.5
PRJ-0293,Residential Apartment,Rajasthan,16247,17,9,11,370,Unskilled,Poor,Electrical Cable,408.0,443.34,8.66,Medium,77748.0,0.65,0.6,0.1
PRJ-0294,Bridge Construction,Bihar,48312,31,6,30,187,Semi-skilled,Average,HDPE Pipes,643.0,662.73,3.07,Low,8879.0,0.45,0.7,0.1
PRJ-0295,Residential Apartment,Tamil Nadu,20498,15,9,12,237,Semi-skilled,Poor,Fly Ash Bricks,510.0,623.77,22.31,High,910.0,0.75,0.6,0.6
PRJ-0296,Data Center,West Bengal,13045,23,2,15,400,Unskilled,Poor,Structural Steel,12.7,13.78,8.51,Medium,81000.0,0.62,0.0,0.2
PRJ-0297,Commercial Complex,Rajasthan,8878,24,4,5,320,Semi-skilled,Average,Structural Steel,14.5,15.39,6.15,Medium,66750.0,0.65,0.05,0.2
PRJ-0298,Data Center,Rajasthan,1862,8,6,23,38,Unskilled,Average,HDPE Pipes,227.0,242.13,6.66,Medium,6808.0,0.65,0.7,0.1
PRJ-0299,Metro Rail,West Bengal,42843,19,4,18,483,Unskilled,Excellent,Paint,353.0,373.53,5.81,Medium,5748.0,0.62,0.05,0.1
PRJ-0300,Metro Rail,Karnataka,10569,52,2,20,229,Semi-skilled,Average,Fly Ash Bricks,185.0,214.69,16.05,High,238.0,0.72,0.0,0.6
PRJ-0301,Industrial Warehouse,Kerala,7387,16,5,24,500,Semi-skilled,Average,Vitrified Tiles,859.0,903.86,5.22,Medium,29159.0,0.68,0.15,0.2
PRJ-0302,Hospital,Telangana,8176,13,6,18,486,Skilled,Good,Electrical Cable,1980.0,2052.32,3.65,Low,159104.0,0.7,0.7,0.1
PRJ-0303,Metro Rail,Kerala,42422,40,12,25,286,Unskilled,Average,OPC Cement,23.1,25.78,11.6,Medium,1018.0,0.68,0.0,0.7
PRJ-0304,Residential Apartment,Karnataka,4341,26,3,24,318,Semi-skilled,Average,Plywood,317.0,389.52,22.88,High,6889.0,0.72,0.0,0.8
PRJ-0305,Commercial Complex,Jharkhand,11805,28,3,18,116,Semi-skilled,Excellent,Electrical Cable,659.0,694.2,5.34,Medium,77440.0,0.42,0.0,0.1
PRJ-0306,Commercial Complex,West Bengal,12753,36,1,19,290,Unskilled,Excellent,AAC Blocks,178.0,193.28,8.58,Medium,840.0,0.62,0.0,0.2
PRJ-0307,Commercial Complex,Odisha,8753,25,5,16,409,Skilled,Average,Structural Steel,53.1,54.63,2.88,Low,114750.0,0.5,0.15,0.2
PRJ-0308,School/College,Tamil Nadu,3985,14,2,21,35,Unskilled,Average,Structural Steel,6.3,6.72,6.62,Medium,31500.0,0.75,0.0,0.2
PRJ-0309,School/College,Tamil Nadu,10471,15,2,20,271,Skilled,Poor,AAC Blocks,240.0,253.82,5.76,Medium,760.0,0.75,0.0,0.2
PRJ-0310,Residential Apartment,Haryana,22224,33,1,30,463,Expert,Good,Plywood,155.0,173.61,12.01,Medium,1768.0,0.71,0.0,0.8
PRJ-0311,Industrial Warehouse,Jharkhand,8295,22,2,19,44,Unskilled,Poor,Structural Steel,114.8,122.54,6.74,Medium,580500.0,0.42,0.0,0.2
PRJ-0312,Data Center,Telangana,4621,19,4,3,341,Skilled,Average,HDPE Pipes,1110.0,1169.61,5.37,Medium,26824.0,0.7,0.05,0.1
PRJ-0313,School/College,Odisha,13362,22,1,24,26,Skilled,Good,Coarse Aggregate,17.3,19.0,9.85,Medium,2040.0,0.5,0.0,0.5
PRJ-0314,Industrial Warehouse,Kerala,1327,11,7,4,314,Unskilled,Average,TMT Steel,27.4,29.75,8.59,Medium,145700.0,0.68,0.9,0.3
PRJ-0315,Road & Highway,Jharkhand,13234,54,9,16,177,Unskilled,Good,AAC Blocks,474.0,521.45,10.01,Medium,2610.0,0.42,0.6,0.2
PRJ-0316,Commercial Complex,Gujarat,15978,13,12,19,50,Semi-skilled,Average,HDPE Pipes,1961.0,2091.31,6.65,Medium,58639.0,0.82,0.0,0.1
PRJ-0317,Commercial Complex,Jharkhand,6031,13,9,10,187,Unskilled,Poor,Coarse Aggregate,39.9,47.21,18.33,High,8772.0,0.42,0.6,0.5
PRJ-0318,Hospital,Gujarat,2141,18,7,30,376,Skilled,Average,Coarse Aggregate,31.7,34.41,8.55,Medium,3252.0,0.82,0.9,0.5
PRJ-0319,Data Center,Odisha,3291,22,7,3,131,Semi-skilled,Average,Vitrified Tiles,690.0,750.42,8.76,Medium,39273.0,0.5,0.9,0.2
PRJ-0320,Data Center,Telangana,4424,19,4,8,428,Semi-skilled,Good,Plywood,757.0,909.37,20.13,High,14475.0,0.7,0.05,0.8
PRJ-0321,Metro Rail,Madhya Pradesh,33193,23,6,12,344,Expert,Average,Coarse Aggregate,14.3,15.11,5.69,Medium,972.0,0.55,0.7,0.5
PRJ-0322,Commercial Complex,Kerala,14643,24,6,8,319,Semi-skilled,Poor,AAC Blocks,2334.0,2553.22,9.39,Medium,12057.0,0.68,0.7,0.2
PRJ-0323,Commercial Complex,Tamil Nadu,11508,19,7,13,367,Semi-skilled,Good,HDPE Pipes,1164.0,1241.87,6.69,Medium,35041.0,0.75,0.9,0.1
PRJ-0324,Road & Highway,West Bengal,16908,47,8,1,457,Unskilled,Average,Plywood,4421.0,6396.3,44.68,High,187654.0,0.62,0.85,0.8
PRJ-0325,Data Center,Bihar,6621,15,1,10,110,Semi-skilled,Average,Fly Ash Bricks,1429.0,1617.35,13.18,Medium,1507.0,0.45,0.0,0.6
PRJ-0326,Bridge Construction,Tamil Nadu,49758,44,12,3,37,Skilled,Average,Paint,297.0,324.53,9.27,Medium,7708.0,0.75,0.0,0.1
PRJ-0327,Hospital,Uttar Pradesh,4354,18,11,18,466,Skilled,Excellent,Structural Steel,27.6,28.13,1.94,Low,39750.0,0.58,0.05,0.2
PRJ-0328,Bridge Construction,Maharashtra,13155,20,6,7,362,Semi-skilled,Poor,Electrical Cable,777.0,846.64,8.96,Medium,153208.0,0.78,0.7,0.1
PRJ-0329,Road & Highway,Maharashtra,14352,49,5,14,126,Unskilled,Excellent,HDPE Pipes,1213.0,1271.16,4.79,Low,26172.0,0.78,0.15,0.1
PRJ-0330,Commercial Complex,Rajasthan,10492,33,11,9,252,Unskilled,Good,Coarse Aggregate,192.1,221.73,15.43,High,35556.0,0.65,0.05,0.5
PRJ-0331,Metro Rail,Odisha,6416,54,4,14,314,Skilled,Average,Structural Steel,176.5,183.22,3.81,Low,504000.0,0.5,0.05,0.2
PRJ-0332,Bridge Construction,Punjab,44768,58,11,23,490,Unskilled,Poor,HDPE Pipes,3252.0,3457.39,6.32,Medium,92425.0,0.74,0.05,0.1
