order_id,order_date,month,day_of_week,quarter,is_festival_period,material_type,supplier_tier,origin_state,destination_state,distance_km,order_quantity,promised_lead_days,monsoon_intensity,monsoon_sensitivity,dest_logistics_score,orig_logistics_score,dest_monsoon_severity,supplier_reliability,past_delay_rate,delay_probability,is_delayed,actual_delay_days,vehicle_type,temperature,humidity,traffic_status,waiting_time,inventory_level,asset_utilization,demand_forecast,order_value_inr,road_quality,supplier_capacity,fuel_price_index,driver_experience
ORD-00093,2025-04-08,4,1,2,0,Paint,Tier 1 (Large Manufacturer),Jharkhand,West Bengal,442,393.0,6,0.05,0.1,0.62,0.42,0.8,0.88,0.141,0.601,1,20,Truck,23.4,87.2,Detour,43,722,81.7,330,110040.0,0.52,69,109.38,2
ORD-00094,2025-12-29,12,0,4,1,TMT Steel,Tier 2 (Regional Distributor),Telangana,Telangana,54,80.3,14,0.0,0.3,0.7,0.7,0.6,0.72,0.112,0.351,0,0,Mini Truck,20.9,93.2,Moderate,35,402,65.6,109,4978600.0,0.7,63,94.34,16
ORD-00095,2025-05-27,5,1,2,0,River Sand,Tier 2 (Regional Distributor),Karnataka,Maharashtra,1449,53.0,13,0.15,0.9,0.78,0.72,0.8,0.72,0.337,0.471,0,0,Trailer,23.6,56.6,Moderate,52,383,56.7,786,95400.0,0.75,61,100.92,5
ORD-00096,2024-03-09,3,5,1,0,Electrical Cable,Tier 2 (Regional Distributor),Uttar Pradesh,Odisha,769,241.0,20,0.0,0.1,0.5,0.58,0.8,0.72,0.295,0.417,0,0,Container,39.7,42.4,Moderate,33,392,97.1,896,530200.0,0.54,84,100.35,6
ORD-00097,2025-05-13,5,1,2,0,Fly Ash Bricks,Tier 1 (Large Manufacturer),West Bengal,Maharashtra,391,464.0,10,0.15,0.6,0.78,0.62,0.8,0.88,0.045,0.552,1,5,Mini Truck,37.1,62.3,Detour,49,594,78.5,527,3712.0,0.7,69,103.62,23
ORD-00098,2024-12-17,12,1,4,0,Coarse Aggregate,Tier 3 (Local Supplier),Tamil Nadu,Odisha,666,30.5,8,0.0,0.5,0.5,0.75,0.8,0.55,0.464,0.642,1,6,Mini Truck,23.4,84.9,Detour,58,402,80.7,687,36600.0,0.62,57,99.79,14
ORD-00099,2024-05-21,5,1,2,0,Coarse Aggregate,Tier 1 (Large Manufacturer),Telangana,Karnataka,1159,9.1,10,0.15,0.5,0.72,0.7,0.7,0.88,0.1,0.435,0,0,Truck,37.1,94.6,Moderate,51,880,90.2,688,10920.0,0.71,90,107.45,11
ORD-00100,2023-08-23,8,2,3,0,Vitrified Tiles,Tier 1 (Large Manufacturer),West Bengal,Punjab,1627,889.0,27,0.85,0.2,0.74,0.62,0.5,0.88,0.02,0.44,0,0,Trailer,26.3,52.8,Moderate,59,554,55.3,754,577850.0,0.68,61,96.87,7
ORD-00101,2023-12-10,12,6,4,0,Vitrified Tiles,Tier 3 (Local Supplier),Punjab,Punjab,273,111.0,20,0.0,0.2,0.74,0.74,0.5,0.55,0.25,0.473,0,0,Mini Truck,19.6,71.2,Moderate,32,721,83.9,876,72150.0,0.74,70,95.19,8
ORD-00102,2023-12-02,12,5,4,0,Fly Ash Bricks,Tier 1 (Large Manufacturer),Telangana,Maharashtra,1466,347.0,16,0.0,0.6,0.78,0.7,0.8,0.88,0.181,0.475,0,0,Trailer,26.7,68.0,Moderate,44,913,87.3,990,2776.0,0.74,94,86.93,21
ORD-00103,2025-02-07,2,4,1,0,Structural Steel,Tier 3 (Local Supplier),Gujarat,Tamil Nadu,473,28.5,22,0.0,0.2,0.75,0.82,0.7,0.55,0.384,0.399,0,0,Truck,20.2,64.2,Moderate,34,472,67.8,638,2137500.0,0.78,96,104.42,3
ORD-00104,2024-09-09,9,0,3,0,Plywood,Tier 3 (Local Supplier),Odisha,Tamil Nadu,738,151.0,10,0.6,0.8,0.75,0.5,0.7,0.55,0.384,0.535,1,12,Mini Truck,22.0,75.9,Moderate,43,685,91.0,258,14345.0,0.62,98,98.2,10
ORD-00105,2025-05-27,5,1,2,0,Plywood,Tier 2 (Regional Distributor),Tamil Nadu,Madhya Pradesh,708,456.0,10,0.15,0.8,0.55,0.75,0.5,0.72,0.305,0.677,1,17,Trailer,36.0,88.1,Detour,46,125,64.5,109,43320.0,0.65,91,104.35,8
ORD-00106,2025-05-10,5,5,2,0,Electrical Cable,Tier 1 (Large Manufacturer),Bihar,Uttar Pradesh,1785,2489.0,25,0.15,0.1,0.58,0.45,0.6,0.88,0.092,0.551,1,9,Container,20.1,72.4,Detour,57,538,81.4,786,5475800.0,0.52,84,93.37,12
ORD-00107,2025-06-10,6,1,2,0,River Sand,Tier 3 (Local Supplier),Madhya Pradesh,Kerala,799,59.6,9,0.7,0.9,0.68,0.55,0.95,0.55,0.584,0.732,1,7,Trailer,19.3,43.5,Detour,61,419,61.1,696,107280.0,0.61,52,89.18,10
ORD-00108,2025-09-17,9,2,3,1,Electrical Cable,Tier 2 (Regional Distributor),Jharkhand,Punjab,1155,906.0,22,0.6,0.1,0.74,0.42,0.5,0.72,0.219,0.515,1,11,Trailer,31.1,59.1,Moderate,40,452,65.2,524,1993200.0,0.58,53,89.52,13
ORD-00109,2024-05-17,5,4,2,0,OPC Cement,Tier 2 (Regional Distributor),Haryana,West Bengal,1403,128.0,11,0.15,0.7,0.62,0.71,0.8,0.72,0.414,0.652,1,13,Truck,23.1,62.4,Detour,46,441,85.1,826,48640.0,0.67,51,106.96,6
ORD-00110,2025-02-15,2,5,1,0,AAC Blocks,Tier 1 (Large Manufacturer),West Bengal,Jharkhand,1721,451.0,19,0.0,0.2,0.42,0.62,0.7,0.88,0.225,0.483,0,0,Trailer,34.6,45.2,Moderate,39,717,59.4,732,24805.0,0.52,65,103.02,12
ORD-00111,2024-03-10,3,6,1,0,AAC Blocks,Tier 2 (Regional Distributor),Uttar Pradesh,Rajasthan,1277,190.0,17,0.0,0.2,0.65,0.58,0.3,0.72,0.32,0.527,0,0,Trailer,32.8,40.6,Moderate,37,505,59.0,842,10450.0,0.61,82,106.31,21
ORD-00112,2025-11-24,11,0,4,0,Coarse Aggregate,Tier 1 (Large Manufacturer),Gujarat,Punjab,1751,9.7,13,0.05,0.5,0.74,0.82,0.5,0.88,0.187,0.429,0,0,Container,23.3,65.6,Moderate,43,934,72.9,506,11640.0,0.78,53,90.47,18
ORD-00113,2024-05-07,5,1,2,0,Paint,Tier 2 (Regional Distributor),Kerala,Punjab,1274,414.0,10,0.15,0.1,0.74,0.68,0.5,0.72,0.325,0.469,0,0,Container,26.7,67.4,Moderate,39,528,72.1,315,115920.0,0.71,79,80.25,14
ORD-00114,2023-02-05,2,6,1,0,OPC Cement,Tier 2 (Regional Distributor),Gujarat,Bihar,1578,58.5,11,0.0,0.7,0.45,0.82,0.7,0.72,0.228,0.384,0,0,Truck,30.7,63.8,Moderate,18,388,96.5,881,22230.0,0.64,95,100.96,16
ORD-00115,2025-01-25,1,5,1,0,Electrical Cable,Tier 3 (Local Supplier),Madhya Pradesh,Uttar Pradesh,1198,181.0,22,0.0,0.1,0.58,0.55,0.6,0.55,0.508,0.907,1,9,Container,28.5,65.4,Heavy,52,178,98.3,111,398200.0,0.56,81,102.81,13
ORD-00116,2024-11-08,11,4,4,0,AAC Blocks,Tier 3 (Local Supplier),West Bengal,Rajasthan,1690,326.0,19,0.05,0.2,0.65,0.62,0.3,0.55,0.393,0.489,0,0,Trailer,19.3,94.7,Moderate,48,352,82.9,562,17930.0,0.64,72,111.93,19
ORD-00117,2023-09-05,9,1,3,0,Paint,Tier 1 (Large Manufacturer),Uttar Pradesh,Tamil Nadu,758,474.0,7,0.6,0.1,0.75,0.58,0.7,0.88,0.02,0.376,0,0,Truck,35.9,71.9,Moderate,29,919,62.8,519,132720.0,0.67,88,100.02,18
ORD-00118,2025-09-18,9,3,3,1,Fly Ash Bricks,Tier 3 (Local Supplier),Telangana,Odisha,1699,269.0,17,0.6,0.6,0.5,0.7,0.8,0.55,0.406,0.842,1,1,Trailer,39.2,49.9,Heavy,50,673,76.7,345,2152.0,0.6,64,90.7,21
ORD-00119,2024-02-02,2,4,1,0,Fly Ash Bricks,Tier 1 (Large Manufacturer),Uttar Pradesh,Karnataka,391,122.0,10,0.0,0.6,0.72,0.58,0.7,0.88,0.065,0.272,0,0,Trailer,19.4,37.6,Clear,39,564,59.9,799,976.0,0.65,70,104.1,20
ORD-00120,2025-12-29,12,0,4,1,River Sand,Tier 2 (Regional Distributor),Maharashtra,Maharashtra,276,11.1,7,0.0,0.9,0.78,0.78,0.8,0.72,0.232,0.479,0,0,Trailer,28.1,82.1,Moderate,49,496,61.0,291,19980.0,0.78,58,87.09,9
ORD-00121,2023-09-16,9,5,3,1,Plywood,Tier 2 (Regional Distributor),Tamil Nadu,Jharkhand,381,3489.0,8,0.6,0.8,0.42,0.75,0.7,0.72,0.232,0.644,1,1,Mini Truck,32.5,88.7,Detour,60,299,65.2,954,331455.0,0.58,94,95.15,19
ORD-00122,2025-08-19,8,1,3,0,Electrical Cable,Tier 2 (Regional Distributor),Uttar Pradesh,Karnataka,1190,105.0,22,0.85,0.1,0.72,0.58,0.7,0.72,0.375,0.54,0,0,Mini Truck,25.7,81.5,Moderate,54,490,90.3,662,231000.0,0.65,54,92.23,5
ORD-00123,2025-09-05,9,4,3,0,OPC Cement,Tier 1 (Large Manufacturer),Bihar,West Bengal,1070,28.0,9,0.6,0.7,0.62,0.45,0.8,0.88,0.117,0.614,1,14,Mini Truck,39.1,63.7,Detour,51,866,98.6,248,10640.0,0.54,61,99.06,8
ORD-00124,2023-04-20,4,3,2,0,River Sand,Tier 1 (Large Manufacturer),Odisha,Telangana,1399,24.7,12,0.05,0.9,0.7,0.5,0.6,0.88,0.145,0.418,0,0,Trailer,38.4,48.5,Moderate,40,764,71.9,945,44460.0,0.6,99,93.29,22
ORD-00125,2024-05-23,5,3,2,0,OPC Cement,Tier 3 (Local Supplier),Odisha,Bihar,262,11.3,5,0.15,0.7,0.45,0.5,0.7,0.55,0.347,0.654,1,18,Truck,36.0,86.7,Detour,51,596,66.6,629,4294.0,0.47,62,107.3,21
ORD-00126,2025-02-18,2,1,1,0,Electrical Cable,Tier 2 (Regional Distributor),Rajasthan,Jharkhand,1518,367.0,24,0.0,0.1,0.42,0.65,0.7,0.72,0.398,0.524,1,1,Container,34.0,84.1,Moderate,51,706,77.0,506,807400.0,0.54,93,99.31,13
ORD-00127,2023-05-04,5,3,2,0,Vitrified Tiles,Tier 3 (Local Supplier),Tamil Nadu,Odisha,172,857.0,20,0.15,0.2,0.5,0.75,0.8,0.55,0.493,0.733,1,30,Truck,32.0,80.7,Detour,49,210,62.2,285,557050.0,0.62,57,103.05,1
ORD-00128,2024-06-25,6,1,2,0,Plywood,Tier 1 (Large Manufacturer),Karnataka,Gujarat,1664,1212.0,15,0.7,0.8,0.82,0.72,0.4,0.88,0.138,0.644,1,15,Truck,35.9,71.9,Detour,58,165,71.0,112,115140.0,0.77,85,93.14,22
ORD-00129,2023-11-17,11,4,4,0,TMT Steel,Tier 2 (Regional Distributor),West Bengal,Punjab,1164,39.9,18,0.05,0.3,0.74,0.62,0.5,0.72,0.248,0.632,1,28,Container,20.7,58.1,Detour,40,231,87.5,635,2473800.0,0.68,84,73.19,5
ORD-00130,2024-04-19,4,4,2,0,Fly Ash Bricks,Tier 3 (Local Supplier),Rajasthan,Punjab,1394,229.0,15,0.05,0.6,0.74,0.65,0.5,0.55,0.425,0.487,0,0,Container,30.8,68.7,Moderate,53,999,57.4,635,1832.0,0.7,79,101.48,18
ORD-00131,2024-04-23,4,1,2,0,Fly Ash Bricks,Tier 3 (Local Supplier),Telangana,Kerala,360,340.0,10,0.05,0.6,0.68,0.7,0.95,0.55,0.38,0.493,0,0,Truck,35.3,77.5,Moderate,39,967,78.3,531,2720.0,0.69,85,96.37,23
ORD-00132,2024-04-05,4,4,2,0,Plywood,Tier 1 (Large Manufacturer),Haryana,Rajasthan,625,488.0,10,0.05,0.8,0.65,0.71,0.3,0.88,0.188,0.363,0,0,Truck,27.3,73.2,Moderate,40,851,63.0,498,46360.0,0.68,96,104.61,14
ORD-00133,2023-12-06,12,2,4,0,Fly Ash Bricks,Tier 3 (Local Supplier),Punjab,Jharkhand,1122,827.0,14,0.0,0.6,0.42,0.74,0.7,0.55,0.395,0.494,0,0,Trailer,30.9,76.9,Moderate,22,976,90.2,525,6616.0,0.58,95,113.4,19
ORD-00134,2025-08-17,8,6,3,1,Paint,Tier 2 (Regional Distributor),Punjab,Bihar,853,133.0,8,0.85,0.1,0.45,0.74,0.7,0.72,0.243,0.544,1,9,Trailer,19.8,78.7,Moderate,53,740,90.1,711,37240.0,0.59,90,99.59,22
ORD-00135,2025-10-08,10,2,4,0,Electrical Cable,Tier 1 (Large Manufacturer),Telangana,Maharashtra,874,152.0,21,0.2,0.1,0.78,0.7,0.8,0.88,0.082,0.489,0,0,Container,23.4,89.4,Moderate,45,731,98.9,499,334400.0,0.74,80,92.86,10
ORD-00136,2024-05-27,5,0,2,0,TMT Steel,Tier 1 (Large Manufacturer),Gujarat,Kerala,1792,35.9,21,0.15,0.3,0.68,0.82,0.95,0.88,0.176,0.519,0,0,Mini Truck,27.0,55.8,Moderate,45,738,65.7,771,2225800.0,0.75,69,90.95,24
ORD-00137,2024-07-05,7,4,3,0,Vitrified Tiles,Tier 1 (Large Manufacturer),Odisha,Odisha,177,363.0,20,0.9,0.2,0.5,0.5,0.8,0.88,0.02,0.486,0,0,Truck,39.6,43.7,Moderate,38,698,63.9,404,235950.0,0.5,74,118.84,21
ORD-00138,2025-06-24,6,1,2,0,Fly Ash Bricks,Tier 1 (Large Manufacturer),Telangana,Bihar,476,645.0,11,0.7,0.6,0.45,0.7,0.7,0.88,0.054,0.842,1,2,Container,39.6,48.6,Heavy,53,127,87.5,780,5160.0,0.57,71,115.32,17
ORD-00139,2025-08-20,8,2,3,0,AAC Blocks,Tier 2 (Regional Distributor),Uttar Pradesh,Uttar Pradesh,51,131.0,12,0.85,0.2,0.58,0.58,0.6,0.72,0.392,0.596,1,19,Mini Truck,20.1,86.7,Detour,44,534,84.3,185,7205.0,0.58,73,105.2,15
ORD-00140,2024-11-06,11,2,4,0,Structural Steel,Tier 3 (Local Supplier),West Bengal,Rajasthan,1109,65.0,25,0.05,0.2,0.65,0.62,0.3,0.55,0.427,0.626,1,12,Container,30.0,80.5,Detour,58,983,78.4,475,4875000.0,0.64,70,97.1,15
ORD-00141,2023-03-17,3,4,1,0,Electrical Cable,Tier 1 (Large Manufacturer),Uttar Pradesh,Rajasthan,1161,240.0,22,0.0,0.1,0.65,0.58,0.3,0.88,0.099,0.345,0,0,Trailer,27.9,58.8,Clear,30,526,89.9,406,528000.0,0.61,61,109.66,10
ORD-00142,2025-04-07,4,0,2,0,HDPE Pipes,Tier 1 (Large Manufacturer),Kerala,Jharkhand,1245,258.0,21,0.05,0.1,0.42,0.68,0.7,0.88,0.02,0.404,0,0,Container,38.1,67.0,Moderate,60,653,75.1,553,116100.0,0.55,51,110.25,7
ORD-00143,2024-01-20,1,5,1,0,HDPE Pipes,Tier 2 (Regional Distributor),Telangana,Odisha,1164,155.0,20,0.0,0.1,0.5,0.7,0.8,0.72,0.195,0.476,1,45,Container,27.7,71.9,Moderate,36,857,93.6,748,69750.0,0.6,60,103.39,14
ORD-00144,2023-04-16,4,6,2,1,Coarse Aggregate,Tier 2 (Regional Distributor),Madhya Pradesh,Karnataka,1679,12.8,13,0.05,0.5,0.72,0.55,0.7,0.72,0.293,0.482,1,9,Trailer,18.3,68.6,Moderate,36,452,56.3,765,15360.0,0.64,84,97.96,9
ORD-00145,2025-09-19,9,4,3,1,OPC Cement,Tier 1 (Large Manufacturer),Kerala,Telangana,1092,11.4,9,0.6,0.7,0.7,0.68,0.6,0.88,0.075,0.557,0,0,Truck,23.6,84.2,Detour,42,687,70.1,376,4332.0,0.69,75,108.67,1
ORD-00146,2024-09-28,9,5,3,0,HDPE Pipes,Tier 1 (Large Manufacturer),Madhya Pradesh,Bihar,1487,129.0,22,0.6,0.1,0.45,0.55,0.7,0.88,0.15,0.465,0,0,Mini Truck,30.7,79.3,Moderate,52,719,76.2,882,58050.0,0.5,84,116.12,1
ORD-00147,2023-08-21,8,0,3,0,Electrical Cable,Tier 1 (Large Manufacturer),Kerala,Jharkhand,305,160.0,18,0.85,0.1,0.42,0.68,0.7,0.88,0.04,0.423,0,0,Truck,32.4,94.5,Moderate,45,858,67.6,290,352000.0,0.55,53,104.03,15
ORD-00148,2024-08-20,8,1,3,0,HDPE Pipes,Tier 3 (Local Supplier),Rajasthan,Bihar,609,799.0,18,0.85,0.1,0.45,0.65,0.7,0.55,0.314,0.832,1,7,Container,19.3,88.9,Heavy,62,214,95.8,350,359550.0,0.55,72,95.25,2
ORD-00149,2024-05-14,5,1,2,0,Electrical Cable,Tier 3 (Local Supplier),Karnataka,Bihar,1715,366.0,25,0.15,0.1,0.45,0.72,0.7,0.55,0.517,0.717,1,14,Truck,18.4,60.3,Detour,56,369,96.3,826,805200.0,0.58,97,111.29,19
ORD-00150,2025-11-06,11,3,4,0,Paint,Tier 1 (Large Manufacturer),Jharkhand,Tamil Nadu,1548,3639.0,11,0.05,0.1,0.75,0.42,0.7,0.88,0.02,0.481,0,0,Trailer,27.9,48.1,Moderate,31,536,79.3,564,1018920.0,0.58,58,104.26,1
ORD-00151,2025-04-29,4,1,2,0,AAC Blocks,Tier 3 (Local Supplier),Rajasthan,Jharkhand,483,1043.0,13,0.05,0.2,0.42,0.65,0.7,0.55,0.456,0.569,1,1,Mini Truck,37.6,46.1,Detour,41,794,78.9,161,57365.0,0.54,97,113.68,12
ORD-00152,2024-09-03,9,1,3,0,Vitrified Tiles,Tier 3 (Local Supplier),Kerala,West Bengal,1618,132.0,27,0.6,0.2,0.62,0.68,0.8,0.55,0.456,0.497,0,0,Truck,25.5,44.9,Moderate,42,505,82.3,918,85800.0,0.65,69,99.12,19
ORD-00153,2025-09-18,9,3,3,1,AAC Blocks,Tier 2 (Regional Distributor),Madhya Pradesh,Odisha,728,617.0,14,0.6,0.2,0.5,0.55,0.8,0.72,0.245,0.575,0,0,Container,31.2,79.6,Detour,46,868,67.1,361,33935.0,0.53,74,101.15,18
ORD-00154,2024-10-21,10,0,4,1,Coarse Aggregate,Tier 3 (Local Supplier),Gujarat,Telangana,1597,4.4,12,0.2,0.5,0.7,0.82,0.6,0.55,0.411,0.559,0,0,Container,28.4,70.5,Detour,28,800,55.2,401,5280.0,0.76,57,88.4,11
ORD-00155,2025-04-21,4,0,2,0,TMT Steel,Tier 2 (Regional Distributor),Punjab,West Bengal,853,7.4,17,0.05,0.3,0.62,0.74,0.8,0.72,0.296,0.452,0,0,Container,38.5,58.8,Moderate,42,648,67.8,628,458800.0,0.68,70,100.92,19
ORD-00156,2023-11-08,11,2,4,0,Electrical Cable,Tier 1 (Large Manufacturer),Karnataka,Madhya Pradesh,276,199.0,18,0.05,0.1,0.55,0.72,0.5,0.88,0.081,0.43,0,0,Trailer,27.3,59.7,Moderate,54,555,85.2,208,437800.0,0.64,97,87.89,1
ORD-00157,2025-06-20,6,4,2,0,OPC Cement,Tier 3 (Local Supplier),Haryana,West Bengal,1497,17.0,11,0.7,0.7,0.62,0.71,0.8,0.55,0.491,0.664,1,9,Mini Truck,26.1,42.3,Detour,63,511,79.7,212,6460.0,0.67,61,82.33,19
ORD-00158,2025-04-19,4,5,2,0,Plywood,Tier 1 (Large Manufacturer),Tamil Nadu,West Bengal,1439,129.0,14,0.05,0.8,0.62,0.75,0.8,0.88,0.165,0.433,0,0,Trailer,20.5,44.3,Moderate,22,870,87.6,766,12255.0,0.69,51,100.05,6
ORD-00159,2025-03-25,3,1,1,1,Plywood,Tier 1 (Large Manufacturer),Jharkhand,Uttar Pradesh,1484,233.0,14,0.0,0.8,0.58,0.42,0.6,0.88,0.068,0.701,1,5,Container,20.7,68.5,Detour,45,322,76.0,507,22135.0,0.5,77,100.74,21
ORD-00160,2025-09-26,9,4,3,0,HDPE Pipes,Tier 1 (Large Manufacturer),Telangana,Tamil Nadu,1203,1624.0,21,0.6,0.1,0.75,0.7,0.7,0.88,0.114,0.486,1,1,Truck,36.1,86.5,Moderate,55,946,89.2,122,730800.0,0.72,60,98.0,16
ORD-00161,2024-08-11,8,6,3,0,Coarse Aggregate,Tier 3 (Local Supplier),Tamil Nadu,Bihar,156,15.3,6,0.85,0.5,0.45,0.75,0.7,0.55,0.548,0.715,1,1,Mini Truck,18.6,73.7,Detour,67,518,70.3,578,18360.0,0.6,60,96.56,17
ORD-00162,2023-07-25,7,1,3,0,Electrical Cable,Tier 1 (Large Manufacturer),Punjab,Rajasthan,1798,385.0,25,0.9,0.1,0.65,0.74,0.3,0.88,0.108,0.56,1,1,Mini Truck,18.6,65.3,Detour,35,174,61.1,765,847000.0,0.7,95,90.83,22
ORD-00163,2023-04-25,4,1,2,0,Fly Ash Bricks,Tier 2 (Regional Distributor),Uttar Pradesh,Bihar,394,707.0,10,0.05,0.6,0.45,0.58,0.7,0.72,0.271,0.452,0,0,Truck,20.6,92.4,Moderate,30,968,76.3,745,5656.0,0.52,67,97.64,9
ORD-00164,2025-04-23,4,2,2,0,Vitrified Tiles,Tier 3 (Local Supplier),Odisha,Karnataka,217,396.0,20,0.05,0.2,0.72,0.5,0.7,0.55,0.349,0.431,0,0,Truck,29.7,45.1,Moderate,42,920,92.5,998,257400.0,0.61,83,103.18,13
ORD-00165,2025-02-22,2,5,1,0,Vitrified Tiles,Tier 3 (Local Supplier),Gujarat,West Bengal,1672,541.0,27,0.0,0.2,0.62,0.82,0.8,0.55,0.538,0.515,1,7,Truck,40.0,44.0,Moderate,35,965,77.0,534,351650.0,0.72,84,90.54,18
ORD-00166,2024-06-04,6,1,2,0,Electrical Cable,Tier 2 (Regional Distributor),Kerala,Maharashtra,1457,636.0,24,0.7,0.1,0.78,0.68,0.8,0.72,0.251,0.823,1,32,Container,38.0,42.9,Heavy,55,190,95.9,366,1399200.0,0.73,94,106.09,15
ORD-00167,2023-11-20,11,0,4,0,OPC Cement,Tier 2 (Regional Distributor),Uttar Pradesh,Telangana,1697,16.0,12,0.05,0.7,0.7,0.58,0.6,0.72,0.447,0.527,1,19,Trailer,34.6,64.5,Moderate,44,794,71.9,201,6080.0,0.64,82,100.23,24
ORD-00168,2025-05-18,5,6,2,0,Paint,Tier 2 (Regional Distributor),West Bengal,Jharkhand,1123,45.0,9,0.15,0.1,0.42,0.62,0.7,0.72,0.198,0.423,0,0,Trailer,31.2,70.5,Moderate,32,464,76.4,610,12600.0,0.52,57,86.3,20
ORD-00169,2025-02-26,2,2,1,0,Electrical Cable,Tier 1 (Large Manufacturer),Gujarat,Bihar,986,4160.0,21,0.0,0.1,0.45,0.82,0.7,0.88,0.299,0.545,1,5,Trailer,38.4,36.1,Moderate,55,579,96.8,825,9152000.0,0.64,52,101.54,22
ORD-00170,2024-08-27,8,1,3,0,TMT Steel,Tier 3 (Local Supplier),Bihar,Rajasthan,1720,71.0,21,0.85,0.3,0.65,0.45,0.3,0.55,0.487,0.745,1,2,Mini Truck,24.5,35.9,Detour,60,164,70.4,648,4402000.0,0.55,64,104.1,5
ORD-00171,2023-04-11,4,1,2,0,Vitrified Tiles,Tier 3 (Local Supplier),West Bengal,Jharkhand,1708,178.0,27,0.05,0.2,0.42,0.62,0.7,0.55,0.452,0.625,1,11,Trailer,27.0,59.4,Detour,47,457,68.8,683,115700.0,0.52,63,99.81,13
ORD-00172,2024-04-16,4,1,2,1,Vitrified Tiles,Tier 2 (Regional Distributor),Gujarat,Kerala,1553,337.0,26,0.05,0.2,0.68,0.82,0.95,0.72,0.217,0.687,1,12,Truck,19.6,59.2,Detour,63,210,64.5,389,219050.0,0.75,52,100.66,8
ORD-00173,2023-10-08,10,6,4,0,Plywood,Tier 1 (Large Manufacturer),Haryana,Kerala,586,1774.0,9,0.2,0.8,0.68,0.71,0.95,0.88,0.137,0.415,0,0,Mini Truck,22.1,78.2,Moderate,47,643,75.2,109,168530.0,0.7,57,96.17,22
ORD-00174,2025-06-21,6,5,2,0,TMT Steel,Tier 3 (Local Supplier),Uttar Pradesh,Punjab,1161,13.9,18,0.7,0.3,0.74,0.58,0.5,0.55,0.373,0.637,1,3,Truck,30.4,42.2,Detour,44,158,89.9,565,861800.0,0.66,80,91.87,14
ORD-00175,2024-08-27,8,1,3,0,AAC Blocks,Tier 3 (Local Supplier),Bihar,Karnataka,1327,807.0,17,0.85,0.2,0.72,0.45,0.7,0.55,0.436,0.603,1,14,Truck,37.7,70.0,Detour,58,875,55.2,424,44385.0,0.58,78,112.77,11
ORD-00176,2025-01-19,1,6,1,0,HDPE Pipes,Tier 3 (Local Supplier),Haryana,Rajasthan,1060,361.0,20,0.0,0.1,0.65,0.71,0.3,0.55,0.383,0.484,0,0,Truck,26.3,91.2,Moderate,48,790,59.0,797,162450.0,0.68,75,105.13,1
ORD-00177,2025-09-13,9,5,3,0,Fly Ash Bricks,Tier 3 (Local Supplier),Jharkhand,Uttar Pradesh,1274,441.0,15,0.6,0.6,0.58,0.42,0.6,0.55,0.45,0.647,1,4,Mini Truck,24.6,41.3,Detour,40,822,84.0,909,3528.0,0.5,86,101.58,22
ORD-00178,2023-06-04,6,6,2,0,River Sand,Tier 1 (Large Manufacturer),Jharkhand,Kerala,376,22.1,7,0.7,0.9,0.68,0.42,0.95,0.88,0.151,0.737,1,24,Container,34.9,60.0,Detour,66,496,73.7,997,39780.0,0.55,58,98.82,9
ORD-00179,2025-01-19,1,6,1,0,OPC Cement,Tier 2 (Regional Distributor),Maharashtra,Rajasthan,311,56.7,5,0.0,0.7,0.65,0.78,0.3,0.72,0.295,0.465,0,0,Mini Truck,20.8,79.2,Moderate,36,425,84.0,248,21546.0,0.72,89,98.68,22
ORD-00180,2024-06-20,6,3,2,0,Vitrified Tiles,Tier 2 (Regional Distributor),Jharkhand,Kerala,1486,675.0,26,0.7,0.2,0.68,0.42,0.95,0.72,0.263,0.462,0,0,Trailer,30.0,41.0,Moderate,49,685,55.7,776,438750.0,0.55,73,104.72,2
ORD-00181,2024-04-23,4,1,2,0,Electrical Cable,Tier 1 (Large Manufacturer),Telangana,Haryana,1355,1006.0,23,0.05,0.1,0.71,0.7,0.5,0.88,0.13,0.61,1,3,Trailer,37.3,37.5,Detour,48,957,85.5,951,2213200.0,0.7,77,92.41,16
ORD-00182,2024-03-29,3,4,1,1,Plywood,Tier 1 (Large Manufacturer),Kerala,Jharkhand,1674,1400.0,15,0.0,0.8,0.42,0.68,0.7,0.88,0.174,0.913,1,6,Container,22.9,73.5,Heavy,47,111,55.1,654,133000.0,0.55,85,93.41,13
ORD-00183,2024-09-10,9,1,3,0,Plywood,Tier 2 (Regional Distributor),Tamil Nadu,Karnataka,344,551.0,8,0.6,0.8,0.72,0.75,0.7,0.72,0.282,0.787,1,3,Mini Truck,31.3,63.4,Heavy,49,223,76.3,317,52345.0,0.73,75,101.2,8
ORD-00184,2024-09-15,9,6,3,1,Electrical Cable,Tier 1 (Large Manufacturer),Tamil Nadu,Gujarat,511,129.0,19,0.6,0.1,0.82,0.75,0.4,0.88,0.171,0.557,0,0,Truck,39.6,66.6,Detour,45,167,72.5,511,283800.0,0.78,92,92.48,1
ORD-00185,2025-01-29,1,2,1,0,Plywood,Tier 3 (Local Supplier),Punjab,Madhya Pradesh,708,476.0,10,0.0,0.8,0.55,0.74,0.5,0.55,0.533,0.639,1,45,Container,33.2,90.8,Detour,55,695,83.4,558,45220.0,0.65,82,96.94,18
